api_number,well_name,latitude,longitude,state,county,operator_name,well_type,well_status,spud_date,months_inactive,liability_est,field_name,lease_name,district
49-005-31992,OEDEKOVEN #44C-1323,44.481808,-105.569356,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1997-08-01,115,,PRB COAL BED,OEDEKOVEN,
49-005-32018,CABALLO #6-13,44.077146,-105.565065,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1997-12-01,128,,PRB COAL BED,CABALLO,
49-005-32019,CABALLO #6-14,44.073514,-105.565158,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1997-11-01,128,,PRB COAL BED,CABALLO,
49-005-32020,CABALLO #6-23,44.077177,-105.559302,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1997-12-01,128,,PRB COAL BED,CABALLO,
49-005-32021,CABALLO #6-24,44.073583,-105.559563,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1997-09-01,128,,PRB COAL BED,CABALLO,
49-005-32022,CABALLO #6-33,44.077265,-105.553692,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1997-12-01,128,,PRB COAL BED,CABALLO,
49-005-32023,CABALLO #6-34,44.073675,-105.5539,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1997-10-01,128,,PRB COAL BED,CABALLO,
49-005-32024,CABALLO #7-11,44.069855,-105.565198,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-03-01,128,,PRB COAL BED,CABALLO,
49-005-32025,CABALLO #7-12,44.066174,-105.565198,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-04-01,128,,PRB COAL BED,CABALLO,
49-005-32055,SWANSONG #12-24-49-73,44.207316,-105.588178,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1997-10-01,128,,PRB COAL BED,SWANSONG,
49-005-32056,SWANSONG #16-23-49-73,44.203633,-105.593181,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-05-01,44,,PRB COAL BED,SWANSONG,
49-005-32059,CABALLO #31-12C,44.095301,-105.564777,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-07-01,126,,PRB COAL BED,CABALLO,
49-005-32060,CABALLO #31-13,44.091686,-105.564795,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-07-01,126,,PRB COAL BED,CABALLO,
49-005-32061,CABALLO #31-23,44.091679,-105.558624,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-08-01,127,,PRB COAL BED,CABALLO,
49-005-32062,CABALLO #31-14,44.088061,-105.564818,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-07-01,127,,PRB COAL BED,CABALLO,
49-005-32063,CABALLO #31-21,44.09898,-105.558635,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-05-01,127,,PRB COAL BED,CABALLO,
49-005-32064,CABALLO #31-22,44.095272,-105.558609,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-07-01,127,,PRB COAL BED,CABALLO,
49-005-32065,CABALLO #31-24,44.088068,-105.558647,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-08-01,127,,PRB COAL BED,CABALLO,
49-005-32066,CABALLO #31-32,44.095297,-105.553586,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-05-01,127,,PRB COAL BED,CABALLO,
49-005-32067,CABALLO #31-33,44.091701,-105.552926,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-09-01,127,,PRB COAL BED,CABALLO,
49-005-32068,CABALLO #31-42,44.095383,-105.547867,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-06-01,127,,PRB COAL BED,CABALLO,
49-005-32069,CABALLO #31-43,44.092101,-105.547878,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1999-01-01,127,,PRB COAL BED,CABALLO,
49-005-32070,CABALLO #32-12,44.095572,-105.542752,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1999-01-01,127,,PRB COAL BED,CABALLO,
49-005-32071,CABALLO #32-13,44.092514,-105.542245,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1999-01-01,128,,PRB COAL BED,CABALLO,
49-005-32072,CABALLO #32-22,44.095602,-105.537668,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,2000-03-01,128,,PRB COAL BED,CABALLO,
49-005-32073,CABALLO #32-23,44.09257,-105.53841,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1999-10-01,128,,PRB COAL BED,CABALLO,
49-005-32074,CABALLO #31-11,44.098965,-105.564758,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1997-05-01,127,,PRB COAL BED,CABALLO,
49-005-32077,OEDEKOVEN #23C-1323,44.484519,-105.582091,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1997-09-01,115,,PRB COAL BED,OEDEKOVEN,
49-005-32078,OEDEKOVEN #34C-1323,44.48133,-105.576684,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1997-11-01,115,,PRB COAL BED,OEDEKOVEN,
49-005-32079,OEDEKOVEN #21C-2423,44.47772,-105.582067,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,,115,,PRB COAL BED,OEDEKOVEN,
49-005-32086,LYNDE #42C-2533,44.547896,-105.576958,Wyoming,Campbell,PATRIOT ENERGY RESOURCES LLC,Gas,Permanently Abandoned,1998-01-01,68,,PRB COAL BED,LYNDE,
49-005-32087,LYNDE #11C-3032,44.551621,-105.571597,Wyoming,Campbell,PATRIOT ENERGY RESOURCES LLC,Gas,Permanently Abandoned,1997-09-01,68,,PRB COAL BED,LYNDE,
49-005-32091,LYNDE #44C-2533,44.540635,-105.576419,Wyoming,Campbell,PATRIOT ENERGY RESOURCES LLC,Gas,Permanently Abandoned,1997-11-01,68,,PRB COAL BED,LYNDE,
49-005-32163,OEDEKOVEN #11C-1922,44.47833,-105.564294,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1997-10-01,115,,PRB COAL BED,OEDEKOVEN,
49-005-32180,OEDEKOVEN #11C-722,44.508043,-105.564106,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1998-02-01,115,,PRB COAL BED,OEDEKOVEN,
49-005-32181,OEDEKOVEN #13C-722,44.500498,-105.564286,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1998-03-01,115,,PRB COAL BED,OEDEKOVEN,
49-005-32183,OEDEKOVEN #22C-722,44.504194,-105.559298,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1998-02-01,114,,PRB COAL BED,OEDEKOVEN,
49-005-32184,HALL #42C-123,44.518771,-105.570152,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1998-04-01,69,,PRB COAL BED,HALL,
49-005-32185,HALL #44C-123,44.511185,-105.569777,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1998-04-01,69,,PRB COAL BED,HALL,
49-005-32188,TRITON #21C-2523,44.46292,-105.582097,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1997-10-01,114,,PRB COAL BED,TRITON,
49-005-32193,DOUD #13-24-49-73 WY,44.203711,-105.588139,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-05-01,125,,PRB COAL BED,DOUD,
49-005-32213,OEDEKOVEN #23C-2423,44.469759,-105.58287,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1997-10-01,114,,PRB COAL BED,OEDEKOVEN,
49-005-32215,SHAFSTALL #9-25-49-73 WY,44.192859,-105.572884,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1997-10-01,128,,PRB COAL BED,SHAFSTALL,
49-005-32216,SHAFSTALL #8-25-49-73 WY,44.196559,-105.572873,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1997-10-01,128,,PRB COAL BED,SHAFSTALL,
49-005-32291,DOUD #4-25-49-73A,44.200056,-105.588115,Wyoming,Campbell,LORAL OPERATING LLC,LW,Permanently Abandoned,1999-11-01,47,,PRB COAL BED,DOUD,
49-005-32301,SWANSONG #9-23-49-73 A,44.20712,-105.59321,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1999-10-01,124,,PRB COAL BED,SWANSONG,
49-005-32307,SWANSONG #4-23-49-73 A,44.214256,-105.608607,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1999-10-01,127,,PRB COAL BED,SWANSONG,
49-005-32308,SWANSONG #5-23-49-73 A,44.210698,-105.608444,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1999-10-01,127,,PRB COAL BED,SWANSONG,
49-005-32309,SWANSONG #3-23-49-73A,44.21437,-105.603532,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1999-10-01,127,,PRB COAL BED,SWANSONG,
49-005-32310,SWANSONG #6-23-49-73A,44.210714,-105.603355,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1999-10-01,125,,PRB COAL BED,SWANSONG,
49-005-32312,SWANSONG #7-23-49-73 A,44.210824,-105.598412,Wyoming,Campbell,LORAL OPERATING LLC,LW,Permanently Abandoned,1999-10-01,124,,PRB COAL BED,SWANSONG,
49-005-32313,SWANSONG #12-23-49-73A,44.206941,-105.608249,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1999-10-01,125,,PRB COAL BED,SWANSONG,
49-005-32314,SWANSONG #10-23-49-73A,44.207268,-105.598285,Wyoming,Campbell,LORAL OPERATING LLC,LW,Permanently Abandoned,1999-10-01,45,,PRB COAL BED,SWANSONG,
49-005-32315,SWANSONG #1-23-49-73A,44.214588,-105.593466,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1999-10-01,128,,PRB COAL BED,SWANSONG,
49-005-32316,SWANSONG #8-23-49-73A,44.210936,-105.593344,Wyoming,Campbell,LORAL OPERATING LLC,LW,Permanently Abandoned,1999-10-01,124,,PRB COAL BED,SWANSONG,
49-005-32317,SWANSONG #2-23-49-73 A,44.214478,-105.598546,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1999-10-01,128,,PRB COAL BED,SWANSONG,
49-005-32329,LANDECK #23C-1023,44.498321,-105.625225,Wyoming,Campbell,PATRIOT ENERGY RESOURCES LLC,Gas,Permanently Abandoned,1998-01-01,69,,PRB COAL BED,LANDECK,
49-005-32337,TREND JAZBO #7-5,44.769038,-105.571513,Wyoming,Campbell,TEAM OPERATING LLC,Oil,Temporarily Abandoned,1997-12-01,46,,JAZBO,TREND JAZBO,
49-005-32338,SWANSONG #6-24-49-73 WY,44.211099,-105.583175,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-01-01,128,,PRB COAL BED,SWANSONG,
49-005-32339,SHAFSTALL #13-30-49-72 WY,44.18941,-105.567861,Wyoming,Campbell,LORAL OPERATING LLC,LW,Permanently Abandoned,1998-05-01,128,,PRB COAL BED,SHAFSTALL,
49-005-32379,TRIPP #13-12,44.150611,-105.58461,Wyoming,Campbell,WPX ENERGY ROCKY MOUNTAIN LLC,LW,Permanently Abandoned,1998-01-01,172,,PRB COAL BED,TRIPP,
49-005-32398,TRIPP #12-11,44.154563,-105.604926,Wyoming,Campbell,WPX ENERGY ROCKY MOUNTAIN LLC,LW,Permanently Abandoned,2000-08-01,170,,PRB COAL BED,TRIPP,
49-005-32407,COOK #11C-1223,44.506281,-105.588855,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1998-06-01,68,,PRB COAL BED,COOK,
49-005-32408,COOK #12C-1223,44.503464,-105.588308,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1999-09-01,68,,PRB COAL BED,COOK,
49-005-32411,FRANKLIN #31C-1922,44.478443,-105.553836,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1998-05-01,114,,PRB COAL BED,FRANKLIN,
49-005-32417,COOK #21C-1223,44.50764,-105.581906,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1999-09-01,68,,PRB COAL BED,COOK,
49-005-32418,COOK #22C-1223,44.50305,-105.582533,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1998-05-01,68,,PRB COAL BED,COOK,
49-005-32420,COOK #24C-1223,44.495673,-105.582492,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1998-05-01,68,,PRB COAL BED,COOK,
49-005-32421,COOK #31W-1223,44.50689,-105.576422,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1998-04-01,68,,PRB COAL BED,COOK,
49-005-32423,COOK #33C-1223,44.499803,-105.576213,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1998-04-01,68,,PRB COAL BED,COOK,
49-005-32424,COOK #34C-1223,44.496281,-105.576816,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1999-09-01,68,,PRB COAL BED,COOK,
49-005-32425,COOK #41C-1223,44.507528,-105.570646,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1999-09-01,68,,PRB COAL BED,COOK,
49-005-32432,FRANKLIN #14C-1822,44.482396,-105.564911,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1999-03-01,68,,PRB COAL BED,FRANKLIN,
49-005-32434,FRANKLIN #24A-1822,44.482027,-105.558962,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1998-04-01,114,,PRB COAL BED,FRANKLIN,
49-005-32464,SWANSONG #11-24-49-73 WY,44.2075,-105.58386,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-01-01,128,,PRB COAL BED,SWANSONG,
49-005-32465,SWANSONG #5-24-49-73 WY,44.210989,-105.588267,Wyoming,Campbell,LORAL OPERATING LLC,LW,Permanently Abandoned,1998-01-01,124,,PRB COAL BED,SWANSONG,
49-005-32468,HOUSE CREEK UNIT #71-2,43.77528,-105.62056,Wyoming,Campbell,CONTANGO RESOURCES LLC,Oil,Temporarily Abandoned,1998-02-01,46,,HOUSE CREEK,HOUSE CREEK UNIT,
49-005-32470,SWANSONG #10-24-49-73 WY,44.207281,-105.578026,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-01-01,128,,PRB COAL BED,SWANSONG,
49-005-32471,DOUD #2-26-49-73WY,44.199766,-105.598086,Wyoming,Campbell,LORAL OPERATING LLC,LW,Permanently Abandoned,1999-12-01,143,,PRB COAL BED,DOUD,
49-005-32494,FRANKLIN #24C-722,44.496771,-105.55988,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1998-04-01,114,,PRB COAL BED,FRANKLIN,
49-005-32495,FRANKLIN #24C-622,44.511388,-105.560111,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1998-05-01,68,,PRB COAL BED,FRANKLIN,
49-005-32498,LYNDE #33C-2533,44.544274,-105.581739,Wyoming,Campbell,PATRIOT ENERGY RESOURCES LLC,Gas,Permanently Abandoned,1998-05-01,68,,PRB COAL BED,LYNDE,
49-005-32499,LYNDE #31C-2533,44.551577,-105.581802,Wyoming,Campbell,PATRIOT ENERGY RESOURCES LLC,Gas,Permanently Abandoned,1998-03-01,68,,PRB COAL BED,LYNDE,
49-005-32500,LYNDE #22C-3032,44.547962,-105.567125,Wyoming,Campbell,PATRIOT ENERGY RESOURCES LLC,Gas,Permanently Abandoned,1998-05-01,68,,PRB COAL BED,LYNDE,
49-005-32501,FRANKLIN #22C-1822,44.489395,-105.559836,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1998-04-01,115,,PRB COAL BED,FRANKLIN,
49-005-32580,WOLFF #2-19,44.21601,-105.435419,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-12-01,126,,PRB COAL BED,WOLFF,
49-005-32581,JAPP #12-17-49-71,44.223317,-105.425332,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-12-01,131,,PRB COAL BED,JAPP,
49-005-32582,WOLFF #3-19,44.216044,-105.44095,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-12-01,131,,PRB COAL BED,WOLFF,
49-005-32583,WOLFF #13-17-49-71,44.219643,-105.425295,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-12-01,131,,PRB COAL BED,WOLFF,
49-005-32584,WOLFF #1-19,44.215975,-105.430352,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-11-01,131,,PRB COAL BED,WOLFF,
49-005-32657,TRITON #42C-2323,44.472708,-105.593838,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1998-08-01,68,,PRB COAL BED,TRITON,
49-005-32660,OEDEKOVEN #43C3-2423,44.470805,-105.570478,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1998-03-01,115,,PRB COAL BED,OEDEKOVEN,
49-005-32665,HALL #14C-123,44.510844,-105.588343,Wyoming,Campbell,PATRIOT ENERGY RESOURCES LLC,Gas,Permanently Abandoned,1998-04-01,69,,PRB COAL BED,HALL,
49-005-32666,HALL #31C-123,44.522268,-105.576151,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1998-04-01,69,,PRB COAL BED,HALL,
49-005-32667,HALL #22C-123,44.518234,-105.581202,Wyoming,Campbell,PATRIOT ENERGY RESOURCES LLC,Gas,Permanently Abandoned,1998-04-01,69,,PRB COAL BED,HALL,
49-005-32668,HALL #11C-123,44.522067,-105.586744,Wyoming,Campbell,PATRIOT ENERGY RESOURCES LLC,Gas,Permanently Abandoned,1998-04-01,69,,PRB COAL BED,HALL,
49-005-32720,STATE WY #5-36-49-72A,44.183021,-105.466156,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1999-06-01,126,,PRB COAL BED,STATE WY,
49-005-32722,STATE #11-36-49-72,44.17944,-105.46111,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1999-09-01,126,,PRB COAL BED,STATE,
49-005-32726,STATE WOLFF #7-26-49-72A,44.19723,-105.476224,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1999-06-01,126,,PRB COAL BED,STATE WOLFF,
49-005-32727,STATE WOLFF #15-26-49-72A,44.190258,-105.476189,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1999-06-01,113,,PRB COAL BED,STATE WOLFF,
49-005-32732,HALL #33C-123,44.514947,-105.576677,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1998-04-01,69,,PRB COAL BED,HALL,
49-005-32741,MUSSELMAN #13-32-49-72 WY,44.174994,-105.547346,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-04-01,126,,PRB COAL BED,MUSSELMAN,
49-005-32748,SWANSONG #16-13-49-73 A,44.21828,-105.572457,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-04-01,44,,PRB COAL BED,SWANSONG,
49-005-32750,TERRA CBM #43-4,44.164458,-105.629933,Wyoming,Campbell,PATRIOT ENERGY RESOURCES LLC,Gas,Permanently Abandoned,1998-07-01,115,,PRB COAL BED,TERRA CBM,
49-005-32751,TERRA CBM #42-9,44.154471,-105.630175,Wyoming,Campbell,PATRIOT ENERGY RESOURCES LLC,Gas,Permanently Abandoned,2000-09-01,115,,PRB COAL BED,TERRA CBM,
49-005-32752,TERRA CBM #41-9,44.158178,-105.630572,Wyoming,Campbell,PATRIOT ENERGY RESOURCES LLC,Gas,Permanently Abandoned,1998-06-01,115,,PRB COAL BED,TERRA CBM,
49-005-32753,TERRA CBM #34-4,44.161537,-105.635156,Wyoming,Campbell,PATRIOT ENERGY RESOURCES LLC,Gas,Permanently Abandoned,1998-08-01,115,,PRB COAL BED,TERRA CBM,
49-005-32754,TERRA CBM #32-9,44.154595,-105.635288,Wyoming,Campbell,PATRIOT ENERGY RESOURCES LLC,Gas,Permanently Abandoned,1998-07-01,115,,PRB COAL BED,TERRA CBM,
49-005-32755,TERRA CBM #31-9,44.15806,-105.63528,Wyoming,Campbell,PATRIOT ENERGY RESOURCES LLC,Gas,Permanently Abandoned,1998-09-01,115,,PRB COAL BED,TERRA CBM,
49-005-32756,TERRA CBM #34-10,44.147272,-105.615172,Wyoming,Campbell,PATRIOT ENERGY RESOURCES LLC,Gas,Permanently Abandoned,1998-07-01,115,,PRB COAL BED,TERRA CBM,
49-005-32757,TERRA CBM #21-10,44.157686,-105.620035,Wyoming,Campbell,PATRIOT ENERGY RESOURCES LLC,Gas,Permanently Abandoned,2000-09-01,115,,PRB COAL BED,TERRA CBM,
49-005-32758,TERRA CBM #12-10,44.154961,-105.624395,Wyoming,Campbell,PATRIOT ENERGY RESOURCES LLC,Gas,Permanently Abandoned,2000-08-01,115,,PRB COAL BED,TERRA CBM,
49-005-32759,TERRA CBM #11-10,44.158121,-105.625057,Wyoming,Campbell,PATRIOT ENERGY RESOURCES LLC,Gas,Permanently Abandoned,2000-09-01,115,,PRB COAL BED,TERRA CBM,
49-005-32760,TERRA CBM #44-4,44.161561,-105.630055,Wyoming,Campbell,PATRIOT ENERGY RESOURCES LLC,Gas,Permanently Abandoned,1998-07-01,115,,PRB COAL BED,TERRA CBM,
49-005-32769,OEDEKOVEN #33C2-2423,44.470551,-105.576622,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1998-04-01,115,,PRB COAL BED,OEDEKOVEN,
49-005-32800,SWANSON #5-23-49-72A,44.212262,-105.486144,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-11-01,127,,PRB COAL BED,SWANSON,
49-005-32801,SWANSON #3-23-49-72A,44.215991,-105.481442,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-12-01,127,,PRB COAL BED,SWANSON,
49-005-32802,MILLER ENERGY SWANSO #22-23,44.213257,-105.481932,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-12-01,127,,PRB COAL BED,MILLER ENERGY SWANSO,
49-005-32803,SWANSON #11-23-49-72A,44.208469,-105.481262,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-11-01,127,,PRB COAL BED,SWANSON,
49-005-32804,SWANSON #14-23-49-72A,44.204797,-105.481343,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-12-01,127,,PRB COAL BED,SWANSON,
49-005-32805,SWANSON #3-26-49-72A,44.200975,-105.481246,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-12-01,127,,PRB COAL BED,SWANSON,
49-005-32807,SWANSON #4-23-49-72A,44.215874,-105.486492,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1999-11-01,127,,PRB COAL BED,SWANSON,
49-005-32808,SWANSON #12-23-49-72A,44.208404,-105.486442,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-11-01,127,,PRB COAL BED,SWANSON,
49-005-32809,SWANSON #13-23-49-72A,44.204765,-105.486417,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-12-01,127,,PRB COAL BED,SWANSON,
49-005-32810,SWANSON #14-14-49-72A,44.219586,-105.481457,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-12-01,127,,PRB COAL BED,SWANSON,
49-005-32813,WHCU #34-20,43.94194,-105.77667,Wyoming,Campbell,CITATION OIL & GAS CORPORATION,Oil,Temporarily Abandoned,1998-05-01,46,,HOUSE CREEK,WHCU,
49-005-32822,STATE #5274-16-33UA,44.47968,-105.77122,Wyoming,Campbell,DEVON ENERGY PRODUCTION COMPANY LP,Gas,Temporarily Abandoned,1998-05-01,168,,PRB COAL BED,STATE,
49-005-32823,HALL #12C-622,44.518778,-105.56514,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1998-05-01,69,,PRB COAL BED,HALL,
49-005-32824,FRANKLIN #23C-622,44.515148,-105.560298,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1998-09-01,68,,PRB COAL BED,FRANKLIN,
49-005-32825,HALL #41C-123,44.522201,-105.570417,Wyoming,Campbell,USA EXPLORATION & PRODUCTION LLC,Gas,Permanently Abandoned,1998-05-01,69,,PRB COAL BED,HALL,
49-005-32829,TURNER #23-22,44.206989,-105.623729,Wyoming,Campbell,WPX ENERGY ROCKY MOUNTAIN LLC,LW,Permanently Abandoned,2000-09-01,156,,PRB COAL BED,TURNER,
49-005-32833,GEER #41-22,44.21422,-105.613688,Wyoming,Campbell,WPX ENERGY ROCKY MOUNTAIN LLC,LW,Permanently Abandoned,2000-10-01,157,,PRB COAL BED,GEER,
49-005-32863,TURNER #21-22,44.214277,-105.623791,Wyoming,Campbell,WPX ENERGY ROCKY MOUNTAIN LLC,LW,Permanently Abandoned,2000-09-01,132,,PRB COAL BED,TURNER,
49-005-32882,SAUNDERS #21-27,44.199694,-105.623691,Wyoming,Campbell,WPX ENERGY ROCKY MOUNTAIN LLC,LW,Permanently Abandoned,2000-08-01,132,,PRB COAL BED,SAUNDERS,
49-005-32898,COOK #41C-1323,44.493376,-105.57049,Wyoming,Campbell,BLACKSTONE OPERATING INC,Disposal,Permanently Abandoned,1998-05-01,240,,PRB COAL BED,COOK,
49-005-32907,LANDECK #23WA-323,44.513685,-105.624517,Wyoming,Campbell,PATRIOT ENERGY RESOURCES LLC,Gas,Permanently Abandoned,1998-09-01,69,,PRB COAL BED,LANDECK,
49-005-33031,SWANSON #13-14-49-72A,44.219498,-105.486592,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1998-11-01,127,,PRB COAL BED,SWANSON,
49-005-33032,SWANSON #16-15-49-72A,44.219607,-105.491528,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1999-01-01,127,,PRB COAL BED,SWANSON,
49-005-33033,WOLFF #1-26-49-72A,44.201332,-105.470707,Wyoming,Campbell,LORAL OPERATING LLC,Gas,Permanently Abandoned,1999-02-01,134,,PRB COAL BED,WOLFF,
49-005-33055,PC GEER #43-8,44.063015,-105.651614,Wyoming,Campbell,PATRIOT ENERGY RESOURCES LLC,Gas,Permanently Abandoned,1999-10-01,115,,PRB COAL BED,PC GEER,
